MYCTH_100011	114.5
MYCTH_100068	1813.5
MYCTH_100089	63.0
MYCTH_100127	2958.5
MYCTH_100290	878.0
MYCTH_100400	1.5
MYCTH_100401	10.5
MYCTH_100435	59.5
MYCTH_100489	851.0
MYCTH_100518	360.0
MYCTH_100519	1311.0
MYCTH_100541	39.5
MYCTH_100566	0.5
MYCTH_100589	454.5
MYCTH_100608	34.5
MYCTH_100654	1151.0
MYCTH_100744	1088.5
MYCTH_100777	525.0
MYCTH_100809	2652.5
MYCTH_100838	109.5
MYCTH_100975	109.0
MYCTH_101019	403.0
MYCTH_101105	713.5
MYCTH_101107	469.0
MYCTH_101172	150.0
MYCTH_101222	5.0
MYCTH_101224	13.5
MYCTH_101261	603.0
MYCTH_101321	30.0
MYCTH_101345	69.5
MYCTH_101354	210.0
MYCTH_101394	667.5
MYCTH_101399	466.5
MYCTH_101406	481.0
MYCTH_101411	2419.5
MYCTH_101506	379.0
MYCTH_101575	132.0
MYCTH_101588	824.5
MYCTH_101623	67.5
MYCTH_101673	98.5
MYCTH_101679	53.5
MYCTH_101730	2.0
MYCTH_10175	357.5
MYCTH_101762	456.5
MYCTH_101800	246.0
MYCTH_101870	288.0
MYCTH_101972	66.5
MYCTH_102118	2.5
MYCTH_102133	37.0
MYCTH_102138	562.0
MYCTH_102172	538.0
MYCTH_102226	5.0
MYCTH_102290	551.0
MYCTH_102295	707.0
MYCTH_102297	26.0
MYCTH_102322	341.5
MYCTH_102448	8.0
MYCTH_102510	209.5
MYCTH_102522	439.0
MYCTH_102533	358.0
MYCTH_102652	2247.0
MYCTH_102790	127.5
MYCTH_102792	451.5
MYCTH_102797	555.0
MYCTH_102849	32.5
MYCTH_102871	702.5
MYCTH_102878	314.0
MYCTH_102943	386.0
MYCTH_102965	901.5
MYCTH_102971	248.5
MYCTH_102977	611.0
MYCTH_102985	2523.0
MYCTH_102997	7.0
MYCTH_103022	2.0
MYCTH_103025	3035.0
MYCTH_103032	86.0
MYCTH_103061	867.0
MYCTH_103070	216.0
MYCTH_103080	660.0
MYCTH_103090	223.0
MYCTH_103096	301.5
MYCTH_103122	105.0
MYCTH_103124	45.5
MYCTH_103134	56.0
MYCTH_103164	0.0
MYCTH_103320	4.0
MYCTH_103330	260.5
MYCTH_103334	2095.5
MYCTH_103379	547.5
MYCTH_103537	2092.0
MYCTH_103571	273.0
MYCTH_103590	116.0
MYCTH_103611	179.5
MYCTH_103620	195.5
MYCTH_103628	2036.5
MYCTH_103671	78.5
MYCTH_103702	33795.5
MYCTH_103794	5.0
MYCTH_103797	641.5
MYCTH_103818	109.5
MYCTH_103867	74.5
MYCTH_104005	785.5
MYCTH_104059	334.0
MYCTH_104076	1875.0
MYCTH_104102	4.0
MYCTH_104106	116.0
MYCTH_104267	178.5
MYCTH_104380	341.5
MYCTH_104386	54.5
MYCTH_104551	1260.0
MYCTH_104570	656.5
MYCTH_104582	283.5
MYCTH_104628	1140.5
MYCTH_104665	193.0
MYCTH_104673	653.0
MYCTH_104674	566.5
MYCTH_104717	4718.5
MYCTH_104726	331.5
MYCTH_104802	9715.5
MYCTH_104827	595.5
MYCTH_104887	939.5
MYCTH_104936	2950.5
MYCTH_104945	10142.0
MYCTH_104959	1178.5
MYCTH_105006	2799.0
MYCTH_105063	981.5
MYCTH_105072	8311.0
MYCTH_105128	4925.0
MYCTH_105130	1852.0
MYCTH_105157	5877.5
MYCTH_105197	2749.0
MYCTH_105286	7868.5
MYCTH_105318	1066.0
MYCTH_105405	8735.0
MYCTH_105482	24440.5
MYCTH_105575	5701.5
MYCTH_105600	395.5
MYCTH_105650	11733.5
MYCTH_105669	2048.5
MYCTH_105777	4634.5
MYCTH_105786	1344.5
MYCTH_105822	13015.0
MYCTH_105847	10269.0
MYCTH_105869	524.5
MYCTH_105966	1504.5
MYCTH_10609	742.5
MYCTH_106293	5484.0
MYCTH_106343	1521.5
MYCTH_106346	2134.5
MYCTH_106388	3865.5
MYCTH_106442	201.0
MYCTH_106463	6658.0
MYCTH_106502	22.0
MYCTH_106527	9084.5
MYCTH_106599	267.0
MYCTH_106609	1110.0
MYCTH_106618	2939.0
MYCTH_106768	339.5
MYCTH_106798	427.5
MYCTH_106819	214455.0
MYCTH_106827	998.5
MYCTH_106950	920.0
MYCTH_107095	10863.0
MYCTH_10713	541.0
MYCTH_107134	1393.0
MYCTH_107142	3992.5
MYCTH_107168	198.5
MYCTH_107178	54901.0
MYCTH_107186	3601.5
MYCTH_107255	1025.5
MYCTH_107295	1205.5
MYCTH_107458	547.0
MYCTH_107520	1218.5
MYCTH_107580	17244.5
MYCTH_107689	248.0
MYCTH_107723	872.5
MYCTH_107763	189.0
MYCTH_107796	4841.0
MYCTH_107866	2020.0
MYCTH_107891	4135.5
MYCTH_107972	1110.0
MYCTH_107976	757.0
MYCTH_108044	4911.5
MYCTH_108061	310.5
MYCTH_108098	1731.5
MYCTH_108115	1596.0
MYCTH_108157	2450.5
MYCTH_108294	1013.0
MYCTH_108304	2847.5
MYCTH_108314	1877.5
MYCTH_108317	851.5
MYCTH_108391	99.0
MYCTH_108407	15932.5
MYCTH_108416	17545.5
MYCTH_108475	1797.5
MYCTH_108493	555.0
MYCTH_108501	10542.5
MYCTH_108504	2522.5
MYCTH_108565	4503.0
MYCTH_108615	23065.0
MYCTH_108627	646.0
MYCTH_108765	63.5
MYCTH_108781	3825.0
MYCTH_108836	1335.0
MYCTH_108890	3063.5
MYCTH_108924	972.0
MYCTH_109046	1822.5
MYCTH_109078	2463.0
MYCTH_109194	1852.5
MYCTH_109232	622.5
MYCTH_109373	1440.5
MYCTH_109377	4687.0
MYCTH_109444	4772.5
MYCTH_109499	5178.0
MYCTH_109510	25702.0
MYCTH_109530	2400.5
MYCTH_109533	1690.0
MYCTH_109542	16255.0
MYCTH_109566	119270.0
MYCTH_109620	27558.0
MYCTH_109638	10091.0
MYCTH_109756	551.0
MYCTH_109790	2287.0
MYCTH_109795	6869.0
MYCTH_109817	2148.5
MYCTH_109821	17018.5
MYCTH_109870	20615.5
MYCTH_109876	3858.0
MYCTH_109897	1810.0
MYCTH_109914	2556.5
MYCTH_10995	1610.0
MYCTH_109978	3257.0
MYCTH_110022	5241.0
MYCTH_110028	43119.5
MYCTH_110038	501.5
MYCTH_110042	8397.5
MYCTH_110061	18995.5
MYCTH_110187	13660.0
MYCTH_110298	3973.0
MYCTH_110317	1064.5
MYCTH_110470	6721.5
MYCTH_110475	3386.5
MYCTH_110510	11729.5
MYCTH_110532	14008.5
MYCTH_110536	1984.5
MYCTH_110640	4818.5
MYCTH_110651	71476.5
MYCTH_110670	3759.5
MYCTH_110674	7811.5
MYCTH_110717	6866.0
MYCTH_110792	1868.0
MYCTH_110806	309.0
MYCTH_110817	8882.0
MYCTH_110821	59122.5
MYCTH_110871	687.5
MYCTH_110897	4255.5
MYCTH_110931	21986.5
MYCTH_110951	8.0
MYCTH_110956	7797.5
MYCTH_111030	637.0
MYCTH_111035	87.5
MYCTH_111036	1504.0
MYCTH_111073	2627.5
MYCTH_111088	2403.5
MYCTH_111107	7744.5
MYCTH_111172	1679.5
MYCTH_111173	7367.5
MYCTH_111214	24030.0
MYCTH_111314	24637.0
MYCTH_111331	5147.5
MYCTH_111372	43750.5
MYCTH_111377	1760.5
MYCTH_111388	96124.5
MYCTH_111405	35077.0
MYCTH_111425	14260.5
MYCTH_111604	1097.5
MYCTH_111645	5910.5
MYCTH_111741	872.0
MYCTH_111770	3826.0
MYCTH_111814	5974.5
MYCTH_111845	993.0
MYCTH_111934	4593.5
MYCTH_111987	4165.0
MYCTH_112014	3235.0
MYCTH_112025	3810.5
MYCTH_112050	9671.0
MYCTH_112051	481.5
MYCTH_112080	1101.0
MYCTH_112086	286.5
MYCTH_112089	174831.5
MYCTH_112121	44731.5
MYCTH_112136	18884.5
MYCTH_112137	28339.5
MYCTH_112159	2975.5
MYCTH_112204	3138.0
MYCTH_112227	20759.5
MYCTH_112306	3273.5
MYCTH_112322	10487.0
MYCTH_112329	8021.0
MYCTH_112362	113.0
MYCTH_112363	4736.0
MYCTH_112399	6989.5
MYCTH_112411	10070.0
MYCTH_112442	4851.0
MYCTH_112471	14873.0
MYCTH_112491	173.0
MYCTH_112498	2014.5
MYCTH_112612	5490.5
MYCTH_112686	88103.0
MYCTH_112699	5649.0
MYCTH_112700	6681.0
MYCTH_112714	125.0
MYCTH_112716	414.0
MYCTH_112802	1944.5
MYCTH_112805	7457.5
MYCTH_112815	2060.0
MYCTH_112824	571.5
MYCTH_112826	554.5
MYCTH_112850	2775.0
MYCTH_112889	4388.5
MYCTH_112905	863.5
MYCTH_112916	28292.5
MYCTH_112924	1231.0
MYCTH_112996	415.0
MYCTH_113066	1495.0
MYCTH_113138	750.0
MYCTH_113236	1764.0
MYCTH_113239	2864.5
MYCTH_113387	240.0
MYCTH_113450	15873.0
MYCTH_113457	5454.0
MYCTH_113577	320.5
MYCTH_113600	6290.0
MYCTH_113715	2725.5
MYCTH_113886	4823.0
MYCTH_113912	1608.0
MYCTH_113985	15467.5
MYCTH_114008	5958.5
MYCTH_114083	5063.0
MYCTH_114107	93752.0
MYCTH_114166	840.0
MYCTH_114237	2642.5
MYCTH_114376	5366.5
MYCTH_114482	1847.5
MYCTH_114497	237.5
MYCTH_114666	9.0
MYCTH_114667	3.0
MYCTH_114678	4758.0
MYCTH_114691	975.5
MYCTH_114710	291.0
MYCTH_114734	1524.5
MYCTH_114738	916.0
MYCTH_114796	1368.5
MYCTH_114955	4115.5
MYCTH_115028	10.0
MYCTH_115052	1739.5
MYCTH_115096	4194.0
MYCTH_115110	568.0
MYCTH_115198	4525.5
MYCTH_115501	11841.5
MYCTH_115624	72.0
MYCTH_115754	49.0
MYCTH_115802	9660.5
MYCTH_115858	1232.5
MYCTH_115886	1037.5
MYCTH_115909	8269.0
MYCTH_115935	3082.0
MYCTH_115944	1426.5
MYCTH_115957	145.5
MYCTH_115968	43476.0
MYCTH_115983	50344.5
MYCTH_116006	919.5
MYCTH_116020	9506.0
MYCTH_116157	3728.0
MYCTH_116237	1247.0
MYCTH_116261	61.0
MYCTH_116322	5472.5
MYCTH_116348	1844.0
MYCTH_116363	160.0
MYCTH_116384	10579.0
MYCTH_116510	1818.0
MYCTH_116553	3041.5
MYCTH_11658	379.0
MYCTH_116603	1102.0
MYCTH_116679	788.0
MYCTH_116881	119.0
MYCTH_116885	91.5
MYCTH_116956	1227.0
MYCTH_117063	8.0
MYCTH_117073	1728.0
MYCTH_117145	1966.0
MYCTH_117146	19187.5
MYCTH_117150	2166.0
MYCTH_117206	1250.5
MYCTH_117209	1287.0
MYCTH_117245	271.5
MYCTH_117406	3348.5
MYCTH_117428	621.5
MYCTH_117436	764.5
MYCTH_117478	1265.0
MYCTH_117495	2154.0
MYCTH_117620	727.0
MYCTH_117625	575.0
MYCTH_117681	2014.0
MYCTH_11798	503.0
MYCTH_12171	718.0
MYCTH_122893	2555.5
MYCTH_122939	2539.5
MYCTH_12812	192.5
MYCTH_13170	0.0
MYCTH_140260	19742.0
MYCTH_140261	170.5
MYCTH_14609	199.0
MYCTH_15682	4.0
MYCTH_15789	21.5
MYCTH_16152	14.5
MYCTH_16224	376.0
MYCTH_16301	3115.5
MYCTH_16353	0.0
MYCTH_17263	3.5
MYCTH_17562	554.5
MYCTH_17585	678.0
MYCTH_17759	0.0
MYCTH_18938	270.0
MYCTH_19035	1920.5
MYCTH_2018629	561.0
MYCTH_2018746	86.5
MYCTH_2019108	210.0
MYCTH_2019141	98.0
MYCTH_2019371	754.5
MYCTH_2019378	0.5
MYCTH_2019397	150.0
MYCTH_2019739	745.0
MYCTH_2019888	244.5
MYCTH_2020046	215.5
MYCTH_2020422	38.5
MYCTH_2020707	160.5
MYCTH_2020741	2.5
MYCTH_2022110	246.5
MYCTH_2022424	156.5
MYCTH_2022670	0.5
MYCTH_2023079	41.0
MYCTH_2023245	0.0
MYCTH_2023927	5.5
MYCTH_2023929	0.5
MYCTH_2024024	410.5
MYCTH_2024695	60.0
MYCTH_2025277	1001.0
MYCTH_2025626	8.5
MYCTH_2025813	148.0
MYCTH_2025957	70.5
MYCTH_2026083	0.0
MYCTH_2026137	172.0
MYCTH_2026172	474.0
MYCTH_2027194	39.5
MYCTH_2028011	4040.0
MYCTH_2028710	0.0
MYCTH_2028839	0.0
MYCTH_2029285	370.5
MYCTH_2029356	13.0
MYCTH_2029593	0.5
MYCTH_2029812	1486.5
MYCTH_2029952	1970.0
MYCTH_2030078	109.0
MYCTH_2030361	343.5
MYCTH_2030430	272.0
MYCTH_2030495	4375.0
MYCTH_2030723	0.5
MYCTH_2030873	3976.5
MYCTH_2031061	1801.0
MYCTH_2031268	548.0
MYCTH_2031276	0.0
MYCTH_2031317	0.0
MYCTH_2031554	53.5
MYCTH_2031594	228.5
MYCTH_2031920	1213.5
MYCTH_2031956	88.0
MYCTH_2032045	118.5
MYCTH_2032127	73.0
MYCTH_2032303	552.0
MYCTH_2032845	257.5
MYCTH_2032939	27.0
MYCTH_2033463	5130.0
MYCTH_2033959	1526.0
MYCTH_2033977	7437.0
MYCTH_2033980	4.0
MYCTH_2034916	0.5
MYCTH_2034929	695.0
MYCTH_2034994	440.0
MYCTH_2035048	2042.5
MYCTH_2035386	668.0
MYCTH_2035523	18.5
MYCTH_2035701	179.0
MYCTH_2035984	1013.5
MYCTH_2036106	129.5
MYCTH_2036258	841.5
MYCTH_20364	558.5
MYCTH_2036724	34.0
MYCTH_2037019	743.0
MYCTH_2037035	882.5
MYCTH_2037146	641.0
MYCTH_2037236	1858.5
MYCTH_2037479	46.0
MYCTH_2037651	0.0
MYCTH_2037656	682.0
MYCTH_2038181	837.5
MYCTH_2038387	1068.0
MYCTH_2038764	42.0
MYCTH_2039088	4.0
MYCTH_2039751	44.5
MYCTH_2039818	9893.5
MYCTH_2039926	0.0
MYCTH_2039938	16.0
MYCTH_2040280	49.0
MYCTH_2040301	0.0
MYCTH_2040748	383.0
MYCTH_2040766	25.5
MYCTH_2041072	633.5
MYCTH_2041611	36.0
MYCTH_2042312	0.0
MYCTH_2042719	2.5
MYCTH_2042961	181.5
MYCTH_2043664	19.0
MYCTH_2043746	290.5
MYCTH_2044135	781.5
MYCTH_2044732	31.0
MYCTH_2045079	48.0
MYCTH_2045175	345.0
MYCTH_2045420	35.0
MYCTH_2045737	141.5
MYCTH_2046198	1020.0
MYCTH_2046242	1058.5
MYCTH_2046354	3.0
MYCTH_2046431	1161.0
MYCTH_2047322	8.5
MYCTH_2047945	26.0
MYCTH_2048131	3.0
MYCTH_2048823	132.5
MYCTH_2048966	416.0
MYCTH_2049011	9.0
MYCTH_2049292	1095.0
MYCTH_2049301	326.5
MYCTH_2049318	1044.5
MYCTH_2049466	96.0
MYCTH_2049580	423.0
MYCTH_2049605	899.5
MYCTH_2049620	1020.0
MYCTH_2049706	480.0
MYCTH_2049780	285.5
MYCTH_2049865	119.5
MYCTH_2049886	0.0
MYCTH_2049934	621.5
MYCTH_2049971	0.0
MYCTH_2050031	505.0
MYCTH_2050101	0.0
MYCTH_2050200	0.0
MYCTH_2050220	102.5
MYCTH_2050269	0.0
MYCTH_2050335	760.5
MYCTH_2050348	1067.5
MYCTH_2050447	795.5
MYCTH_2050467	12.5
MYCTH_2050486	4.0
MYCTH_2050514	280.5
MYCTH_2050561	0.0
MYCTH_2050660	3962.5
MYCTH_2050741	1391.0
MYCTH_2050866	38.0
MYCTH_2050929	570.5
MYCTH_2050951	25.5
MYCTH_2050974	0.0
MYCTH_2050996	167.0
MYCTH_2051009	3083.5
MYCTH_2051026	3737.5
MYCTH_2051156	391.0
MYCTH_2051168	32.5
MYCTH_2051209	560.5
MYCTH_2051335	340.0
MYCTH_2051357	1563.0
MYCTH_2051392	872.0
MYCTH_2051419	2471.0
MYCTH_2051606	1358.5
MYCTH_2051636	3748.0
MYCTH_2051640	1307.0
MYCTH_2051705	2085.5
MYCTH_2051745	639.0
MYCTH_2051835	1550.0
MYCTH_2051955	1.0
MYCTH_2051994	353.0
MYCTH_2052150	1241.0
MYCTH_2052169	0.0
MYCTH_2052313	0.0
MYCTH_2052357	631.5
MYCTH_2052384	0.0
MYCTH_2052439	0.0
MYCTH_2052509	0.0
MYCTH_2052590	173.5
MYCTH_2052653	772.0
MYCTH_2052657	30.0
MYCTH_2052693	1348.0
MYCTH_2052727	5.0
MYCTH_2052748	4075.5
MYCTH_2052762	0.0
MYCTH_2052991	20.0
MYCTH_2053048	115.0
MYCTH_2053130	1754.0
MYCTH_2053143	0.0
MYCTH_2053156	0.0
MYCTH_2053230	20.0
MYCTH_2053430	164.5
MYCTH_2053489	1400.5
MYCTH_2053528	0.5
MYCTH_2053555	261.0
MYCTH_2053582	6.5
MYCTH_2053587	263.0
MYCTH_2053677	493.0
MYCTH_2053975	1718.5
MYCTH_2054051	0.0
MYCTH_2054076	9.5
MYCTH_2054138	2071.0
MYCTH_2054145	1283.0
MYCTH_2054177	12.0
MYCTH_2054216	0.0
MYCTH_2054219	2.0
MYCTH_2054232	0.0
MYCTH_2054249	1861.0
MYCTH_2054417	8.0
MYCTH_2054491	1083.0
MYCTH_2054510	0.0
MYCTH_2054541	660.0
MYCTH_2054555	673.0
MYCTH_2054578	1.5
MYCTH_2054613	1347.0
MYCTH_2054788	0.0
MYCTH_2054820	10.0
MYCTH_2054970	0.0
MYCTH_2054998	106.5
MYCTH_2055104	1066.5
MYCTH_2055144	2086.5
MYCTH_2055207	0.0
MYCTH_2055311	1648.5
MYCTH_2055546	490.0
MYCTH_2055557	102.0
MYCTH_2055571	196.0
MYCTH_2055575	237.0
MYCTH_2055617	810.5
MYCTH_2055659	1441.5
MYCTH_2055700	346.0
MYCTH_2055845	582.0
MYCTH_2055941	123.0
MYCTH_2055951	61.5
MYCTH_2055981	707.0
MYCTH_2055988	27.5
MYCTH_2056182	0.0
MYCTH_2056315	231.5
MYCTH_2056329	2059.0
MYCTH_2056455	265.0
MYCTH_2056582	7343.0
MYCTH_2056896	299.0
MYCTH_2057017	16.5
MYCTH_2057132	128.0
MYCTH_2057198	632.0
MYCTH_2057234	3797.5
MYCTH_2057284	1301.0
MYCTH_2057317	52.0
MYCTH_2057386	85.5
MYCTH_2057433	4603.5
MYCTH_2057467	17.5
MYCTH_2057540	135.0
MYCTH_2057586	50.5
MYCTH_2057697	178.5
MYCTH_2057781	88.0
MYCTH_2057810	9.5
MYCTH_2057851	16.5
MYCTH_2057861	266.0
MYCTH_2057906	234.5
MYCTH_2057956	496.0
MYCTH_2057978	724.5
MYCTH_2058054	0.0
MYCTH_2058064	550.5
MYCTH_2058169	22.5
MYCTH_2058204	1817.0
MYCTH_2058263	1791.5
MYCTH_2058328	1789.5
MYCTH_2058345	636.5
MYCTH_2058349	196.0
MYCTH_2058462	32.0
MYCTH_2058464	22.0
MYCTH_2058513	8912.0
MYCTH_2058544	185.5
MYCTH_2058549	1756.5
MYCTH_2058599	0.0
MYCTH_2058620	914.5
MYCTH_2058658	408.5
MYCTH_2058711	58.5
MYCTH_2058752	147.0
MYCTH_2058793	37.0
MYCTH_2058820	227.5
MYCTH_2058974	2333.5
MYCTH_2059010	1426.0
MYCTH_2059044	87.0
MYCTH_2059134	178.5
MYCTH_2059186	101.0
MYCTH_2059212	109.0
MYCTH_2059227	2818.5
MYCTH_2059229	645.0
MYCTH_2059249	302.5
MYCTH_2059277	15.0
MYCTH_2059413	1391.5
MYCTH_2059428	86.0
MYCTH_2059558	8.5
MYCTH_2059579	1745.0
MYCTH_2059686	441.5
MYCTH_2059724	0.0
MYCTH_2059769	20.5
MYCTH_2059795	1365.5
MYCTH_2059803	534.5
MYCTH_2059965	9.0
MYCTH_2060008	60.0
MYCTH_2060065	81.0
MYCTH_2060085	0.0
MYCTH_2060093	428.0
MYCTH_2060145	995.0
MYCTH_2060153	856.5
MYCTH_2060198	244.0
MYCTH_2060218	0.0
MYCTH_2060238	569.0
MYCTH_2060248	36.5
MYCTH_2060315	13.0
MYCTH_2060338	47.5
MYCTH_2060364	4983.5
MYCTH_2060417	794.0
MYCTH_2060432	314.0
MYCTH_2060437	127.0
MYCTH_2060442	376.0
MYCTH_2060489	0.0
MYCTH_2060529	220.0
MYCTH_2060549	0.0
MYCTH_2060581	0.0
MYCTH_2060623	0.0
MYCTH_2060641	867.0
MYCTH_2060682	269.5
MYCTH_2060683	32.0
MYCTH_2060709	312.0
MYCTH_2060712	0.5
MYCTH_2060757	3146.0
MYCTH_2060854	0.0
MYCTH_2060890	336.0
MYCTH_2060907	626.0
MYCTH_2060942	319.0
MYCTH_2060992	7.0
MYCTH_2061162	640.5
MYCTH_2061173	468.0
MYCTH_2061176	700.5
MYCTH_2061275	131.0
MYCTH_2061412	0.0
