MYCTH_2310362	8.6
MYCTH_2299907	355.61
MYCTH_2299553	35.78
MYCTH_71369	985.3566667
MYCTH_2301205	8.31
MYCTH_2127456	0.356666667
MYCTH_2301410	10.85
MYCTH_2308987	10.28
MYCTH_2294755	54.56666667
MYCTH_2304605	29.5
MYCTH_100975	5.863333333
MYCTH_2314986	643.7866667
MYCTH_2064312	0.936666667
MYCTH_2296092	7.306666667
MYCTH_2303662	59.91
MYCTH_2308902	59.58
MYCTH_2312522	15.35666667
MYCTH_2307970	0.323333333
MYCTH_117681	56.80333333
MYCTH_2301086	0.0
MYCTH_76393	4.826666667
MYCTH_2316492	92.96333333
MYCTH_2300779	5.403333333
MYCTH_2301169	1.41
MYCTH_101224	1.256666667
MYCTH_2294293	16.26666667
MYCTH_2311483	0.053333333
MYCTH_2066269	0.38
MYCTH_2315408	11.05
MYCTH_2306143	5.97
MYCTH_2308548	18.52333333
MYCTH_2295925	33.57666667
MYCTH_2312918	19.82666667
MYCTH_2306955	1.266666667
MYCTH_60509	9.856666667
MYCTH_2297138	96.30666667
MYCTH_2064932	1.773333333
MYCTH_2305145	12.49666667
MYCTH_2300613	14.12
MYCTH_2302763	21.16333333
MYCTH_2123216	0.093333333
MYCTH_2074176	206.4266667
MYCTH_2297694	98.10666667
MYCTH_2302690	38.96666667
MYCTH_2298462	84.83666667
MYCTH_2302901	46.79333333
MYCTH_2303587	19.58333333
MYCTH_2304287	12.79333333
MYCTH_2294943	53.41333333
MYCTH_2111641	0.0
MYCTH_2072063	2.263333333
MYCTH_2308073	21.24
MYCTH_71063	63.74333333
MYCTH_2309592	5.976666667
MYCTH_2118610	19.29666667
MYCTH_2304441	694.69
MYCTH_2297170	3.09
MYCTH_2057861	15.80333333
MYCTH_2312937	52.14333333
MYCTH_2297066	35.81333333
MYCTH_2309896	5.616666667
MYCTH_2295044	1.79
MYCTH_2306932	11.16666667
MYCTH_2138347	13.84
MYCTH_2303577	60.82666667
MYCTH_2295230	60.77666667
MYCTH_2299563	12.55
MYCTH_2314976	919.1866667
MYCTH_2315074	115.48
MYCTH_2314176	135.1733333
MYCTH_2070655	12.80333333
MYCTH_100290	19.53666667
MYCTH_94536	52.26333333
MYCTH_2143160	14.67
MYCTH_45263	0.14
MYCTH_2310901	96.57
MYCTH_2072383	3.91
MYCTH_2297573	34.06333333
MYCTH_2311498	23.56
MYCTH_2294226	25.71666667
MYCTH_2300990	9.026666667
MYCTH_2300651	8.16
MYCTH_2068755	2.26
MYCTH_2143695	36.04
MYCTH_95095	0.0
MYCTH_40719	0.0
MYCTH_2302542	10.79
MYCTH_2305224	16.96666667
MYCTH_2298553	11.68333333
MYCTH_2298356	16.51666667
MYCTH_2306548	6.636666667
MYCTH_2306802	16.72666667
MYCTH_2307313	0.716666667
MYCTH_2303163	0.103333333
MYCTH_2299543	199.3433333
MYCTH_2095451	1610.156667
MYCTH_2305783	2188.69
MYCTH_2308290	3.996666667
MYCTH_2315098	133.0366667
	0.56
MYCTH_2301553	37.64333333
MYCTH_2303908	23.73333333
MYCTH_2309284	12.49333333
MYCTH_2314145	18.02333333
MYCTH_2077636	11.28333333
MYCTH_2079764	0.146666667
MYCTH_27592	0.736666667
MYCTH_2297048	73.55666667
MYCTH_10995	51.32333333
MYCTH_2304552	16.1
MYCTH_2309353	6.366666667
MYCTH_2294348	0.84
MYCTH_2296293	69.49
MYCTH_2312359	8.633333333
MYCTH_2303426	325.3466667
MYCTH_48564	0.746666667
MYCTH_2304808	23.04333333
MYCTH_2298808	14.96333333
MYCTH_2311869	41.09666667
MYCTH_101762	10.13
MYCTH_2079758	36.20666667
MYCTH_92395	0.0
MYCTH_95391	0.763333333
MYCTH_2134725	110.0533333
MYCTH_2306112	39.57666667
MYCTH_61442	212.0166667
MYCTH_2311285	39.77666667
MYCTH_2301666	47.82333333
MYCTH_2308407	30.61666667
MYCTH_40111	2.466666667
MYCTH_2308395	55.99333333
MYCTH_2312415	0.303333333
MYCTH_2304039	12.35666667
MYCTH_2304410	102.7266667
MYCTH_111604	24.58333333
MYCTH_2299217	66.74
MYCTH_87219	6598.503333
MYCTH_2308076	11.17333333
MYCTH_2068493	14.36333333
MYCTH_2310546	92.31333333
MYCTH_2298542	26.25666667
MYCTH_2303653	11.06666667
MYCTH_2110132	0.306666667
MYCTH_2300308	15.79666667
MYCTH_2299180	11.10666667
MYCTH_99838	13.40666667
MYCTH_2299302	0.47
MYCTH_59287	0.0
MYCTH_2307824	40.35
MYCTH_104936	84.59333333
MYCTH_112121	2871.916667
MYCTH_2297010	0.11
MYCTH_2312823	23.64
MYCTH_2301764	10.66666667
MYCTH_2295744	3.716666667
MYCTH_2303954	16.78
MYCTH_2303449	94.68333333
MYCTH_2315630	4845.93
MYCTH_2297782	5.316666667
MYCTH_2308582	170.2766667
MYCTH_2299851	3.603333333
MYCTH_2310832	6.943333333
MYCTH_112086	57.88333333
MYCTH_2296372	94.55
MYCTH_91932	0.273333333
MYCTH_2305949	14.37333333
MYCTH_2299849	8.62
MYCTH_114955	60.47666667
MYCTH_2302928	10.5
MYCTH_108890	16.19333333
MYCTH_2296084	75.11666667
MYCTH_2299772	73.45
MYCTH_2311537	22.93333333
MYCTH_2128390	0.44
MYCTH_2308945	7.446666667
MYCTH_2305407	210.3233333
MYCTH_2313229	1.0
MYCTH_2306691	20.08333333
MYCTH_2295937	19.74666667
MYCTH_2300708	20.39
MYCTH_2094326	64.61
MYCTH_2315304	1621.866667
MYCTH_2303362	7.236666667
MYCTH_2311601	103.1333333
MYCTH_2304244	49.54333333
MYCTH_2067533	0.513333333
MYCTH_2111617	11.89666667
MYCTH_2303565	27.73
MYCTH_2295307	9.883333333
MYCTH_2299780	11.44666667
MYCTH_2315211	222.6366667
MYCTH_2308537	119.3
MYCTH_2304289	42.24
MYCTH_2298688	30.25
MYCTH_2303853	3.383333333
MYCTH_2309720	0.723333333
MYCTH_2312689	31.18333333
MYCTH_2127287	5.763333333
MYCTH_2297883	236.3233333
MYCTH_2309406	4.96
MYCTH_2307628	40.16666667
MYCTH_47778	2.0
MYCTH_2311611	62.91666667
MYCTH_2050447	4.723333333
MYCTH_2128027	5.953333333
MYCTH_2304023	3.213333333
MYCTH_2308418	20.66666667
MYCTH_2295069	122.5566667
MYCTH_2114599	10.96666667
MYCTH_2310503	15.74666667
MYCTH_2299002	48.38333333
MYCTH_2314728	477.2566667
MYCTH_2295934	22.94666667
MYCTH_2141429	78.11666667
MYCTH_2311751	0.923333333
MYCTH_2308084	4.363333333
MYCTH_2298833	28.77333333
MYCTH_2301186	27.89666667
MYCTH_2310248	13.66333333
MYCTH_93897	0.266666667
MYCTH_2112071	6.673333333
MYCTH_2294216	68.44666667
MYCTH_79077	20.63666667
	6.816666667
MYCTH_2307334	48.19666667
MYCTH_2305979	35.93333333
MYCTH_2313931	79.11333333
MYCTH_2296378	81.99
MYCTH_2122575	0.06
MYCTH_2294550	1.146666667
MYCTH_2132441	211.4033333
MYCTH_2310246	43.13666667
MYCTH_2131445	9.316666667
MYCTH_2312847	10.43333333
MYCTH_2304708	41.17666667
MYCTH_2315566	324.8933333
MYCTH_2307892	116.2633333
MYCTH_2055104	34.75666667
MYCTH_2070984	113.1033333
MYCTH_2056329	113.6733333
MYCTH_2315454	31.23333333
MYCTH_2297226	30.96
MYCTH_96130	0.0
MYCTH_2072388	31.25
MYCTH_2055311	33.44
MYCTH_2135627	57.08333333
MYCTH_2132657	178.01
MYCTH_2300968	14.12
MYCTH_2308281	1.713333333
MYCTH_2306309	296.47
MYCTH_2110635	0.493333333
MYCTH_2071514	0.0
MYCTH_2306038	9.396666667
MYCTH_2296291	51.83
MYCTH_2297287	51.85666667
MYCTH_2122159	59.47333333
MYCTH_2309575	1.12
MYCTH_2299111	4.166666667
MYCTH_2303133	28.23333333
MYCTH_2302628	7.776666667
MYCTH_2306305	1.46
MYCTH_50286	0.053333333
MYCTH_2052357	7.733333333
MYCTH_2309930	0.096666667
MYCTH_2295555	6.703333333
MYCTH_2309637	0.853333333
MYCTH_2311378	38.85666667
MYCTH_2092357	7.186666667
MYCTH_2296792	17.25666667
MYCTH_2308172	3.693333333
MYCTH_2107271	4.003333333
MYCTH_2311001	113.8633333
MYCTH_2063233	0.0
MYCTH_2300958	60.01666667
MYCTH_2299427	62.55333333
MYCTH_2298447	32.02666667
MYCTH_2310059	47.17333333
MYCTH_54618	20.28333333
MYCTH_2125728	0.0
MYCTH_2308783	252.15
MYCTH_2311423	34.22333333
MYCTH_2145425	239.0166667
MYCTH_2312662	51.82
MYCTH_2140707	0.083333333
MYCTH_117146	13.05
MYCTH_2300889	25.62333333
MYCTH_2310782	43.22666667
MYCTH_2314749	281.5266667
MYCTH_2296807	406.6633333
MYCTH_2297133	9.783333333
MYCTH_2305747	36.19666667
MYCTH_2305001	164.16
MYCTH_2311679	50.00666667
MYCTH_2295634	7.323333333
MYCTH_2310794	0.2
MYCTH_2123570	0.12
MYCTH_2295239	70.92666667
MYCTH_2310767	1.06
MYCTH_2138515	28.42
MYCTH_2312994	59.49666667
MYCTH_2301481	88.97
MYCTH_2305555	28.67666667
MYCTH_2306784	18.17333333
MYCTH_2303799	8.946666667
MYCTH_2306155	10.38
MYCTH_2303547	23.68333333
MYCTH_2135036	5.523333333
MYCTH_2306649	123.66
MYCTH_90641	56.48666667
MYCTH_2312900	30.89333333
MYCTH_2306093	6.243333333
MYCTH_2305172	8.88
MYCTH_2052748	59.24
MYCTH_2298090	25.4
MYCTH_2302201	252.85
MYCTH_2311886	27.5
MYCTH_2309843	74.90666667
MYCTH_113886	89.52333333
MYCTH_76163	79.21333333
MYCTH_2300786	31.27333333
MYCTH_2304489	54.12
MYCTH_2145474	69.38
MYCTH_114667	0.013333333
MYCTH_2112775	2.136666667
MYCTH_2303750	14.31666667
MYCTH_2078193	108.49
