ID	Gene
KEY:ANI_1_1038024	ANI_1_1038024
KEY:ANI_1_1038034	ANI_1_1038034
KEY:ANI_1_1038074	ANI_1_1038074
KEY:ANI_1_1038084	ANI_1_1038084
KEY:ANI_1_1038104	ANI_1_1038104
KEY:ANI_1_1038124	ANI_1_1038124
KEY:ANI_1_1038144	ANI_1_1038144
KEY:ANI_1_1038164	ANI_1_1038164
KEY:ANI_1_1040034	ANI_1_1040034
KEY:ANI_1_1040084	ANI_1_1040084
KEY:ANI_1_1040094	ANI_1_1040094
KEY:ANI_1_1040124	ANI_1_1040124
KEY:ANI_1_1040144	ANI_1_1040144
KEY:ANI_1_104024	ANI_1_104024
KEY:ANI_1_104034	ANI_1_104034
KEY:ANI_1_104044	ANI_1_104044
KEY:ANI_1_104104	ANI_1_104104
KEY:ANI_1_104134	ANI_1_104134
KEY:ANI_1_104144	ANI_1_104144
KEY:ANI_1_104184	ANI_1_104184
KEY:ANI_1_1042014	ANI_1_1042014
KEY:ANI_1_1042034	ANI_1_1042034
KEY:ANI_1_1042064	ANI_1_1042064
KEY:ANI_1_1042084	ANI_1_1042084
KEY:ANI_1_1042104	ANI_1_1042104
KEY:ANI_1_1042124	ANI_1_1042124
KEY:ANI_1_1042164	ANI_1_1042164
KEY:ANI_1_1042184	ANI_1_1042184
KEY:ANI_1_1044014	ANI_1_1044014
KEY:ANI_1_1044024	ANI_1_1044024
KEY:ANI_1_1044034	ANI_1_1044034
KEY:ANI_1_1044064	ANI_1_1044064
KEY:ANI_1_1044084	ANI_1_1044084
KEY:ANI_1_1044094	ANI_1_1044094
KEY:ANI_1_1044104	ANI_1_1044104
KEY:ANI_1_1044124	ANI_1_1044124
KEY:ANI_1_1044134	ANI_1_1044134
KEY:ANI_1_1044164	ANI_1_1044164
KEY:ANI_1_1044184	ANI_1_1044184
KEY:ANI_1_1046014	ANI_1_1046014
KEY:ANI_1_1046024	ANI_1_1046024
KEY:ANI_1_1046034	ANI_1_1046034
KEY:ANI_1_1046074	ANI_1_1046074
KEY:ANI_1_1046084	ANI_1_1046084
KEY:ANI_1_1046104	ANI_1_1046104
KEY:ANI_1_1046134	ANI_1_1046134
KEY:ANI_1_1046164	ANI_1_1046164
KEY:ANI_1_1046184	ANI_1_1046184
KEY:ANI_1_1048034	ANI_1_1048034
KEY:ANI_1_1048084	ANI_1_1048084
KEY:ANI_1_1048094	ANI_1_1048094
KEY:ANI_1_1048104	ANI_1_1048104
KEY:ANI_1_1048124	ANI_1_1048124
KEY:ANI_1_1048144	ANI_1_1048144
KEY:ANI_1_1048164	ANI_1_1048164
KEY:ANI_1_1048184	ANI_1_1048184
KEY:ANI_1_1050014	ANI_1_1050014
KEY:ANI_1_1050034	ANI_1_1050034
KEY:ANI_1_1050074	ANI_1_1050074
KEY:ANI_1_1050084	ANI_1_1050084
KEY:ANI_1_1050104	ANI_1_1050104
KEY:ANI_1_1050124	ANI_1_1050124
KEY:ANI_1_1050144	ANI_1_1050144
KEY:ANI_1_1050164	ANI_1_1050164
KEY:ANI_1_1050184	ANI_1_1050184
KEY:ANI_1_1052034	ANI_1_1052034
KEY:ANI_1_1052064	ANI_1_1052064
KEY:ANI_1_1052084	ANI_1_1052084
KEY:ANI_1_1052104	ANI_1_1052104
KEY:ANI_1_1052124	ANI_1_1052124
KEY:ANI_1_1052144	ANI_1_1052144
KEY:ANI_1_1052164	ANI_1_1052164
KEY:ANI_1_1054014	ANI_1_1054014
KEY:ANI_1_1054024	ANI_1_1054024
KEY:ANI_1_1054034	ANI_1_1054034
KEY:ANI_1_1054094	ANI_1_1054094
KEY:ANI_1_1054124	ANI_1_1054124
KEY:ANI_1_1054164	ANI_1_1054164
KEY:ANI_1_1056014	ANI_1_1056014
KEY:ANI_1_1056034	ANI_1_1056034
KEY:ANI_1_1056064	ANI_1_1056064
KEY:ANI_1_1056074	ANI_1_1056074
KEY:ANI_1_1056084	ANI_1_1056084
KEY:ANI_1_1056104	ANI_1_1056104
KEY:ANI_1_1056124	ANI_1_1056124
KEY:ANI_1_1056164	ANI_1_1056164
KEY:ANI_1_1056184	ANI_1_1056184
KEY:ANI_1_1058014	ANI_1_1058014
KEY:ANI_1_1058034	ANI_1_1058034
KEY:ANI_1_1058064	ANI_1_1058064
KEY:ANI_1_1058074	ANI_1_1058074
KEY:ANI_1_1058084	ANI_1_1058084
KEY:ANI_1_1058124	ANI_1_1058124
KEY:ANI_1_1058144	ANI_1_1058144
KEY:ANI_1_1058164	ANI_1_1058164
KEY:ANI_1_1060034	ANI_1_1060034
KEY:ANI_1_1060064	ANI_1_1060064
KEY:ANI_1_1060084	ANI_1_1060084
KEY:ANI_1_1060104	ANI_1_1060104
KEY:ANI_1_1060124	ANI_1_1060124
KEY:ANI_1_1060144	ANI_1_1060144
KEY:ANI_1_1060164	ANI_1_1060164
KEY:ANI_1_1060184	ANI_1_1060184
KEY:ANI_1_106034	ANI_1_106034
KEY:ANI_1_106054	ANI_1_106054
KEY:ANI_1_106084	ANI_1_106084
KEY:ANI_1_106104	ANI_1_106104
KEY:ANI_1_106114	ANI_1_106114
KEY:ANI_1_106134	ANI_1_106134
KEY:ANI_1_106154	ANI_1_106154
KEY:ANI_1_106174	ANI_1_106174
KEY:ANI_1_106184	ANI_1_106184
KEY:ANI_1_1062024	ANI_1_1062024
KEY:ANI_1_1062034	ANI_1_1062034
KEY:ANI_1_1062064	ANI_1_1062064
KEY:ANI_1_1062084	ANI_1_1062084
KEY:ANI_1_1062104	ANI_1_1062104
KEY:ANI_1_1062124	ANI_1_1062124
KEY:ANI_1_1062134	ANI_1_1062134
KEY:ANI_1_1062164	ANI_1_1062164
KEY:ANI_1_1064014	ANI_1_1064014
KEY:ANI_1_1064024	ANI_1_1064024
KEY:ANI_1_1064034	ANI_1_1064034
KEY:ANI_1_1064064	ANI_1_1064064
KEY:ANI_1_1064074	ANI_1_1064074
KEY:ANI_1_1064084	ANI_1_1064084
KEY:ANI_1_1064124	ANI_1_1064124
KEY:ANI_1_1064144	ANI_1_1064144
KEY:ANI_1_1064164	ANI_1_1064164
KEY:ANI_1_1066014	ANI_1_1066014
KEY:ANI_1_1066024	ANI_1_1066024
KEY:ANI_1_1066034	ANI_1_1066034
KEY:ANI_1_1066074	ANI_1_1066074
KEY:ANI_1_1066084	ANI_1_1066084
KEY:ANI_1_1066124	ANI_1_1066124
KEY:ANI_1_1066164	ANI_1_1066164
KEY:ANI_1_1066184	ANI_1_1066184
KEY:ANI_1_1068014	ANI_1_1068014
KEY:ANI_1_1068024	ANI_1_1068024
KEY:ANI_1_1068034	ANI_1_1068034
KEY:ANI_1_1068064	ANI_1_1068064
KEY:ANI_1_1068074	ANI_1_1068074
KEY:ANI_1_1068084	ANI_1_1068084
KEY:ANI_1_1068094	ANI_1_1068094
KEY:ANI_1_1068104	ANI_1_1068104
KEY:ANI_1_1068124	ANI_1_1068124
KEY:ANI_1_1068164	ANI_1_1068164
KEY:ANI_1_1070014	ANI_1_1070014
KEY:ANI_1_1070034	ANI_1_1070034
KEY:ANI_1_1070084	ANI_1_1070084
KEY:ANI_1_1070104	ANI_1_1070104
KEY:ANI_1_1070124	ANI_1_1070124
KEY:ANI_1_1070144	ANI_1_1070144
KEY:ANI_1_1070164	ANI_1_1070164
KEY:ANI_1_1070184	ANI_1_1070184
KEY:ANI_1_1072014	ANI_1_1072014
KEY:ANI_1_1072024	ANI_1_1072024
KEY:ANI_1_1072034	ANI_1_1072034
KEY:ANI_1_1072064	ANI_1_1072064
KEY:ANI_1_1072074	ANI_1_1072074
KEY:ANI_1_1072104	ANI_1_1072104
KEY:ANI_1_1072124	ANI_1_1072124
KEY:ANI_1_1074024	ANI_1_1074024
KEY:ANI_1_1074034	ANI_1_1074034
KEY:ANI_1_1074084	ANI_1_1074084
KEY:ANI_1_1074104	ANI_1_1074104
KEY:ANI_1_1074124	ANI_1_1074124
KEY:ANI_1_1074164	ANI_1_1074164
KEY:ANI_1_1074184	ANI_1_1074184
KEY:ANI_1_1076014	ANI_1_1076014
KEY:ANI_1_1076024	ANI_1_1076024
KEY:ANI_1_1076034	ANI_1_1076034
KEY:ANI_1_1076064	ANI_1_1076064
KEY:ANI_1_1076074	ANI_1_1076074
KEY:ANI_1_1076084	ANI_1_1076084
KEY:ANI_1_1076094	ANI_1_1076094
KEY:ANI_1_1076124	ANI_1_1076124
KEY:ANI_1_1076144	ANI_1_1076144
KEY:ANI_1_1076164	ANI_1_1076164
KEY:ANI_1_1076184	ANI_1_1076184
KEY:ANI_1_1078024	ANI_1_1078024
KEY:ANI_1_1078034	ANI_1_1078034
KEY:ANI_1_1078064	ANI_1_1078064
KEY:ANI_1_1078104	ANI_1_1078104
KEY:ANI_1_1078124	ANI_1_1078124
KEY:ANI_1_1078144	ANI_1_1078144
KEY:ANI_1_1078164	ANI_1_1078164
KEY:ANI_1_1080024	ANI_1_1080024
KEY:ANI_1_1080034	ANI_1_1080034
KEY:ANI_1_1080074	ANI_1_1080074
KEY:ANI_1_1080084	ANI_1_1080084
KEY:ANI_1_1080104	ANI_1_1080104
KEY:ANI_1_1080124	ANI_1_1080124
KEY:ANI_1_1080134	ANI_1_1080134
KEY:ANI_1_1080144	ANI_1_1080144
KEY:ANI_1_1080164	ANI_1_1080164
KEY:ANI_1_1080184	ANI_1_1080184
KEY:ANI_1_108034	ANI_1_108034
KEY:ANI_1_108114	ANI_1_108114
KEY:ANI_1_108124	ANI_1_108124
KEY:ANI_1_108134	ANI_1_108134
KEY:ANI_1_108154	ANI_1_108154
KEY:ANI_1_108164	ANI_1_108164
KEY:ANI_1_108184	ANI_1_108184
KEY:ANI_1_1082014	ANI_1_1082014
KEY:ANI_1_1082034	ANI_1_1082034
KEY:ANI_1_1082064	ANI_1_1082064
KEY:ANI_1_1082084	ANI_1_1082084
KEY:ANI_1_1082124	ANI_1_1082124
KEY:ANI_1_1082134	ANI_1_1082134
KEY:ANI_1_1082164	ANI_1_1082164
KEY:ANI_1_1084014	ANI_1_1084014
KEY:ANI_1_1084024	ANI_1_1084024
KEY:ANI_1_1084034	ANI_1_1084034
KEY:ANI_1_1084064	ANI_1_1084064
KEY:ANI_1_1084074	ANI_1_1084074
KEY:ANI_1_1084084	ANI_1_1084084
KEY:ANI_1_1084124	ANI_1_1084124
KEY:ANI_1_1084134	ANI_1_1084134
KEY:ANI_1_1084164	ANI_1_1084164
KEY:ANI_1_1084184	ANI_1_1084184
KEY:ANI_1_1086014	ANI_1_1086014
KEY:ANI_1_1086034	ANI_1_1086034
KEY:ANI_1_1086064	ANI_1_1086064
KEY:ANI_1_1086074	ANI_1_1086074
KEY:ANI_1_1086084	ANI_1_1086084
KEY:ANI_1_1086094	ANI_1_1086094
KEY:ANI_1_1086124	ANI_1_1086124
KEY:ANI_1_1086134	ANI_1_1086134
KEY:ANI_1_1086164	ANI_1_1086164
KEY:ANI_1_1088034	ANI_1_1088034
KEY:ANI_1_1088074	ANI_1_1088074
KEY:ANI_1_1088084	ANI_1_1088084
KEY:ANI_1_1088094	ANI_1_1088094
KEY:ANI_1_1088124	ANI_1_1088124
KEY:ANI_1_1088134	ANI_1_1088134
KEY:ANI_1_1088164	ANI_1_1088164
KEY:ANI_1_1088184	ANI_1_1088184
KEY:ANI_1_1090014	ANI_1_1090014
KEY:ANI_1_1090024	ANI_1_1090024
KEY:ANI_1_1090034	ANI_1_1090034
KEY:ANI_1_1090064	ANI_1_1090064
KEY:ANI_1_1090104	ANI_1_1090104
KEY:ANI_1_1090124	ANI_1_1090124
KEY:ANI_1_1090134	ANI_1_1090134
KEY:ANI_1_1090144	ANI_1_1090144
KEY:ANI_1_1090164	ANI_1_1090164
KEY:ANI_1_1090184	ANI_1_1090184
KEY:ANI_1_1092034	ANI_1_1092034
KEY:ANI_1_1092064	ANI_1_1092064
KEY:ANI_1_1092084	ANI_1_1092084
KEY:ANI_1_1092124	ANI_1_1092124
KEY:ANI_1_1092134	ANI_1_1092134
KEY:ANI_1_1092164	ANI_1_1092164
KEY:ANI_1_1092184	ANI_1_1092184
KEY:ANI_1_1094024	ANI_1_1094024
KEY:ANI_1_1094034	ANI_1_1094034
KEY:ANI_1_1094064	ANI_1_1094064
KEY:ANI_1_1094084	ANI_1_1094084
KEY:ANI_1_1094124	ANI_1_1094124
KEY:ANI_1_1094134	ANI_1_1094134
KEY:ANI_1_1094164	ANI_1_1094164
KEY:ANI_1_1096024	ANI_1_1096024
KEY:ANI_1_1096034	ANI_1_1096034
KEY:ANI_1_1096074	ANI_1_1096074
KEY:ANI_1_1096084	ANI_1_1096084
KEY:ANI_1_1096124	ANI_1_1096124
KEY:ANI_1_1096134	ANI_1_1096134
KEY:ANI_1_1096164	ANI_1_1096164
KEY:ANI_1_1096184	ANI_1_1096184
KEY:ANI_1_1098024	ANI_1_1098024
KEY:ANI_1_1098034	ANI_1_1098034
KEY:ANI_1_1098064	ANI_1_1098064
KEY:ANI_1_1098074	ANI_1_1098074
KEY:ANI_1_1098084	ANI_1_1098084
KEY:ANI_1_1098124	ANI_1_1098124
KEY:ANI_1_1098134	ANI_1_1098134
KEY:ANI_1_1098164	ANI_1_1098164
KEY:ANI_1_1098184	ANI_1_1098184
KEY:ANI_1_1100014	ANI_1_1100014
KEY:ANI_1_1100084	ANI_1_1100084
KEY:ANI_1_1100104	ANI_1_1100104
KEY:ANI_1_1100124	ANI_1_1100124
KEY:ANI_1_1100134	ANI_1_1100134
KEY:ANI_1_1100144	ANI_1_1100144
KEY:ANI_1_1100164	ANI_1_1100164
KEY:ANI_1_1100184	ANI_1_1100184
KEY:ANI_1_110084	ANI_1_110084
KEY:ANI_1_110104	ANI_1_110104
KEY:ANI_1_110114	ANI_1_110114
KEY:ANI_1_110124	ANI_1_110124
KEY:ANI_1_110154	ANI_1_110154
KEY:ANI_1_110164	ANI_1_110164
KEY:ANI_1_110174	ANI_1_110174
KEY:ANI_1_110184	ANI_1_110184
KEY:ANI_1_1102014	ANI_1_1102014
KEY:ANI_1_1102034	ANI_1_1102034
KEY:ANI_1_1102084	ANI_1_1102084
KEY:ANI_1_1102124	ANI_1_1102124
KEY:ANI_1_1102134	ANI_1_1102134
KEY:ANI_1_1102164	ANI_1_1102164
KEY:ANI_1_1102184	ANI_1_1102184
KEY:ANI_1_1104034	ANI_1_1104034
KEY:ANI_1_1104074	ANI_1_1104074
KEY:ANI_1_1104124	ANI_1_1104124
KEY:ANI_1_1104134	ANI_1_1104134
KEY:ANI_1_1104144	ANI_1_1104144
KEY:ANI_1_1104164	ANI_1_1104164
KEY:ANI_1_1106014	ANI_1_1106014
KEY:ANI_1_1106074	ANI_1_1106074
KEY:ANI_1_1106084	ANI_1_1106084
KEY:ANI_1_1106124	ANI_1_1106124
KEY:ANI_1_1106134	ANI_1_1106134
KEY:ANI_1_1106144	ANI_1_1106144
KEY:ANI_1_1106164	ANI_1_1106164
KEY:ANI_1_1106184	ANI_1_1106184
KEY:ANI_1_1108024	ANI_1_1108024
KEY:ANI_1_1108034	ANI_1_1108034
KEY:ANI_1_1108084	ANI_1_1108084
KEY:ANI_1_1108094	ANI_1_1108094
KEY:ANI_1_1108104	ANI_1_1108104
KEY:ANI_1_1108124	ANI_1_1108124
KEY:ANI_1_1108134	ANI_1_1108134
KEY:ANI_1_1108144	ANI_1_1108144
KEY:ANI_1_1108164	ANI_1_1108164
KEY:ANI_1_1110034	ANI_1_1110034
KEY:ANI_1_1110084	ANI_1_1110084
KEY:ANI_1_1110124	ANI_1_1110124
KEY:ANI_1_1110134	ANI_1_1110134
KEY:ANI_1_1110144	ANI_1_1110144
KEY:ANI_1_1110164	ANI_1_1110164
KEY:ANI_1_1112034	ANI_1_1112034
KEY:ANI_1_1112084	ANI_1_1112084
KEY:ANI_1_1112104	ANI_1_1112104
KEY:ANI_1_1112134	ANI_1_1112134
KEY:ANI_1_1112164	ANI_1_1112164
KEY:ANI_1_1114014	ANI_1_1114014
KEY:ANI_1_1114024	ANI_1_1114024
KEY:ANI_1_1114074	ANI_1_1114074
KEY:ANI_1_1114084	ANI_1_1114084
KEY:ANI_1_1114124	ANI_1_1114124
KEY:ANI_1_1114134	ANI_1_1114134
KEY:ANI_1_1114164	ANI_1_1114164
KEY:ANI_1_1114184	ANI_1_1114184
KEY:ANI_1_1116034	ANI_1_1116034
KEY:ANI_1_1116074	ANI_1_1116074
KEY:ANI_1_1116084	ANI_1_1116084
KEY:ANI_1_1116124	ANI_1_1116124
KEY:ANI_1_1116134	ANI_1_1116134
KEY:ANI_1_1116144	ANI_1_1116144
KEY:ANI_1_1116164	ANI_1_1116164
KEY:ANI_1_1116184	ANI_1_1116184
KEY:ANI_1_1118014	ANI_1_1118014
KEY:ANI_1_1118024	ANI_1_1118024
KEY:ANI_1_1118034	ANI_1_1118034
KEY:ANI_1_1118084	ANI_1_1118084
KEY:ANI_1_1118094	ANI_1_1118094
KEY:ANI_1_1118124	ANI_1_1118124
KEY:ANI_1_1118134	ANI_1_1118134
KEY:ANI_1_1118164	ANI_1_1118164
KEY:ANI_1_1118184	ANI_1_1118184
KEY:ANI_1_1120014	ANI_1_1120014
KEY:ANI_1_1120034	ANI_1_1120034
KEY:ANI_1_1120064	ANI_1_1120064
KEY:ANI_1_1120074	ANI_1_1120074
KEY:ANI_1_1120084	ANI_1_1120084
KEY:ANI_1_1120104	ANI_1_1120104
KEY:ANI_1_1120124	ANI_1_1120124
KEY:ANI_1_1120134	ANI_1_1120134
KEY:ANI_1_1120144	ANI_1_1120144
KEY:ANI_1_1120164	ANI_1_1120164
KEY:ANI_1_1120184	ANI_1_1120184
KEY:ANI_1_112044	ANI_1_112044
KEY:ANI_1_112054	ANI_1_112054
KEY:ANI_1_112064	ANI_1_112064
KEY:ANI_1_112074	ANI_1_112074
KEY:ANI_1_112094	ANI_1_112094
KEY:ANI_1_112114	ANI_1_112114
KEY:ANI_1_112124	ANI_1_112124
KEY:ANI_1_112144	ANI_1_112144
KEY:ANI_1_112184	ANI_1_112184
KEY:ANI_1_1122034	ANI_1_1122034
KEY:ANI_1_1122064	ANI_1_1122064
KEY:ANI_1_1122084	ANI_1_1122084
KEY:ANI_1_1122094	ANI_1_1122094
KEY:ANI_1_1122134	ANI_1_1122134
KEY:ANI_1_1122144	ANI_1_1122144
KEY:ANI_1_1122164	ANI_1_1122164
KEY:ANI_1_1122184	ANI_1_1122184
KEY:ANI_1_1124034	ANI_1_1124034
KEY:ANI_1_1124064	ANI_1_1124064
KEY:ANI_1_1124084	ANI_1_1124084
KEY:ANI_1_1124094	ANI_1_1124094
KEY:ANI_1_1124124	ANI_1_1124124
KEY:ANI_1_1124134	ANI_1_1124134
KEY:ANI_1_1124164	ANI_1_1124164
KEY:ANI_1_1126014	ANI_1_1126014
KEY:ANI_1_1126034	ANI_1_1126034
KEY:ANI_1_1126064	ANI_1_1126064
KEY:ANI_1_1126084	ANI_1_1126084
KEY:ANI_1_1126124	ANI_1_1126124
KEY:ANI_1_1126134	ANI_1_1126134
KEY:ANI_1_1126144	ANI_1_1126144
KEY:ANI_1_1126164	ANI_1_1126164
KEY:ANI_1_1126184	ANI_1_1126184
KEY:ANI_1_1128014	ANI_1_1128014
KEY:ANI_1_1128034	ANI_1_1128034
KEY:ANI_1_1128064	ANI_1_1128064
KEY:ANI_1_1128074	ANI_1_1128074
KEY:ANI_1_1128084	ANI_1_1128084
KEY:ANI_1_1128094	ANI_1_1128094
KEY:ANI_1_1128124	ANI_1_1128124
KEY:ANI_1_1128134	ANI_1_1128134
KEY:ANI_1_1128144	ANI_1_1128144
KEY:ANI_1_1128164	ANI_1_1128164
KEY:ANI_1_1128184	ANI_1_1128184
KEY:ANI_1_1130014	ANI_1_1130014
KEY:ANI_1_1130024	ANI_1_1130024
KEY:ANI_1_1130034	ANI_1_1130034
