ID	Gene
KEY:TRIREDRAFT_110752	TRIREDRAFT_110752
KEY:TRIREDRAFT_110753	TRIREDRAFT_110753
KEY:TRIREDRAFT_110757	TRIREDRAFT_110757
KEY:TRIREDRAFT_110761	TRIREDRAFT_110761
KEY:TRIREDRAFT_110762	TRIREDRAFT_110762
KEY:TRIREDRAFT_110763	TRIREDRAFT_110763
KEY:TRIREDRAFT_110764	TRIREDRAFT_110764
KEY:TRIREDRAFT_110765	TRIREDRAFT_110765
KEY:TRIREDRAFT_110767	TRIREDRAFT_110767
KEY:TRIREDRAFT_110768	TRIREDRAFT_110768
KEY:TRIREDRAFT_110773	TRIREDRAFT_110773
KEY:TRIREDRAFT_110778	TRIREDRAFT_110778
KEY:TRIREDRAFT_110790	TRIREDRAFT_110790
KEY:TRIREDRAFT_110791	TRIREDRAFT_110791
KEY:TRIREDRAFT_110797	TRIREDRAFT_110797
KEY:TRIREDRAFT_110810	TRIREDRAFT_110810
KEY:TRIREDRAFT_110811	TRIREDRAFT_110811
KEY:TRIREDRAFT_110813	TRIREDRAFT_110813
KEY:TRIREDRAFT_110816	TRIREDRAFT_110816
KEY:TRIREDRAFT_110825	TRIREDRAFT_110825
KEY:TRIREDRAFT_110826	TRIREDRAFT_110826
KEY:TRIREDRAFT_110830	TRIREDRAFT_110830
KEY:TRIREDRAFT_110831	TRIREDRAFT_110831
KEY:TRIREDRAFT_110843	TRIREDRAFT_110843
KEY:TRIREDRAFT_110844	TRIREDRAFT_110844
KEY:TRIREDRAFT_110848	TRIREDRAFT_110848
KEY:TRIREDRAFT_110850	TRIREDRAFT_110850
KEY:TRIREDRAFT_110853	TRIREDRAFT_110853
KEY:TRIREDRAFT_110855	TRIREDRAFT_110855
KEY:TRIREDRAFT_110860	TRIREDRAFT_110860
KEY:TRIREDRAFT_110862	TRIREDRAFT_110862
KEY:TRIREDRAFT_110866	TRIREDRAFT_110866
KEY:TRIREDRAFT_110868	TRIREDRAFT_110868
KEY:TRIREDRAFT_110877	TRIREDRAFT_110877
KEY:TRIREDRAFT_110878	TRIREDRAFT_110878
KEY:TRIREDRAFT_110879	TRIREDRAFT_110879
KEY:TRIREDRAFT_110880	TRIREDRAFT_110880
KEY:TRIREDRAFT_110881	TRIREDRAFT_110881
KEY:TRIREDRAFT_110882	TRIREDRAFT_110882
KEY:TRIREDRAFT_110890	TRIREDRAFT_110890
KEY:TRIREDRAFT_110891	TRIREDRAFT_110891
KEY:TRIREDRAFT_110893	TRIREDRAFT_110893
KEY:TRIREDRAFT_110894	TRIREDRAFT_110894
KEY:TRIREDRAFT_110899	TRIREDRAFT_110899
KEY:TRIREDRAFT_110901	TRIREDRAFT_110901
KEY:TRIREDRAFT_110902	TRIREDRAFT_110902
KEY:TRIREDRAFT_110910	TRIREDRAFT_110910
KEY:TRIREDRAFT_110922	TRIREDRAFT_110922
KEY:TRIREDRAFT_110931	TRIREDRAFT_110931
KEY:TRIREDRAFT_110943	TRIREDRAFT_110943
KEY:TRIREDRAFT_110948	TRIREDRAFT_110948
KEY:TRIREDRAFT_110949	TRIREDRAFT_110949
KEY:TRIREDRAFT_110954	TRIREDRAFT_110954
KEY:TRIREDRAFT_110960	TRIREDRAFT_110960
KEY:TRIREDRAFT_110966	TRIREDRAFT_110966
KEY:TRIREDRAFT_110973	TRIREDRAFT_110973
KEY:TRIREDRAFT_110974	TRIREDRAFT_110974
KEY:TRIREDRAFT_110983	TRIREDRAFT_110983
KEY:TRIREDRAFT_110986	TRIREDRAFT_110986
KEY:TRIREDRAFT_110987	TRIREDRAFT_110987
KEY:TRIREDRAFT_111000	TRIREDRAFT_111000
KEY:TRIREDRAFT_111005	TRIREDRAFT_111005
KEY:TRIREDRAFT_111012	TRIREDRAFT_111012
KEY:TRIREDRAFT_111013	TRIREDRAFT_111013
KEY:TRIREDRAFT_111022	TRIREDRAFT_111022
KEY:TRIREDRAFT_111023	TRIREDRAFT_111023
KEY:TRIREDRAFT_111027	TRIREDRAFT_111027
KEY:TRIREDRAFT_111029	TRIREDRAFT_111029
KEY:TRIREDRAFT_111033	TRIREDRAFT_111033
KEY:TRIREDRAFT_111035	TRIREDRAFT_111035
KEY:TRIREDRAFT_111038	TRIREDRAFT_111038
KEY:TRIREDRAFT_111048	TRIREDRAFT_111048
KEY:TRIREDRAFT_111049	TRIREDRAFT_111049
KEY:TRIREDRAFT_111050	TRIREDRAFT_111050
KEY:TRIREDRAFT_111053	TRIREDRAFT_111053
KEY:TRIREDRAFT_111058	TRIREDRAFT_111058
KEY:TRIREDRAFT_111059	TRIREDRAFT_111059
KEY:TRIREDRAFT_111074	TRIREDRAFT_111074
KEY:TRIREDRAFT_111077	TRIREDRAFT_111077
KEY:TRIREDRAFT_111082	TRIREDRAFT_111082
KEY:TRIREDRAFT_111085	TRIREDRAFT_111085
KEY:TRIREDRAFT_111088	TRIREDRAFT_111088
KEY:TRIREDRAFT_111093	TRIREDRAFT_111093
KEY:TRIREDRAFT_111094	TRIREDRAFT_111094
KEY:TRIREDRAFT_111095	TRIREDRAFT_111095
KEY:TRIREDRAFT_111102	TRIREDRAFT_111102
KEY:TRIREDRAFT_111103	TRIREDRAFT_111103
KEY:TRIREDRAFT_111108	TRIREDRAFT_111108
KEY:TRIREDRAFT_111109	TRIREDRAFT_111109
KEY:TRIREDRAFT_111110	TRIREDRAFT_111110
KEY:TRIREDRAFT_111119	TRIREDRAFT_111119
KEY:TRIREDRAFT_111121	TRIREDRAFT_111121
KEY:TRIREDRAFT_111122	TRIREDRAFT_111122
KEY:TRIREDRAFT_111124	TRIREDRAFT_111124
KEY:TRIREDRAFT_111126	TRIREDRAFT_111126
KEY:TRIREDRAFT_111129	TRIREDRAFT_111129
KEY:TRIREDRAFT_111131	TRIREDRAFT_111131
KEY:TRIREDRAFT_111135	TRIREDRAFT_111135
KEY:TRIREDRAFT_111137	TRIREDRAFT_111137
KEY:TRIREDRAFT_111138	TRIREDRAFT_111138
KEY:TRIREDRAFT_111144	TRIREDRAFT_111144
KEY:TRIREDRAFT_111145	TRIREDRAFT_111145
KEY:TRIREDRAFT_111146	TRIREDRAFT_111146
KEY:TRIREDRAFT_111168	TRIREDRAFT_111168
KEY:TRIREDRAFT_111170	TRIREDRAFT_111170
KEY:TRIREDRAFT_111171	TRIREDRAFT_111171
KEY:TRIREDRAFT_111176	TRIREDRAFT_111176
KEY:TRIREDRAFT_111179	TRIREDRAFT_111179
KEY:TRIREDRAFT_111186	TRIREDRAFT_111186
KEY:TRIREDRAFT_111192	TRIREDRAFT_111192
KEY:TRIREDRAFT_111194	TRIREDRAFT_111194
KEY:TRIREDRAFT_111202	TRIREDRAFT_111202
KEY:TRIREDRAFT_111204	TRIREDRAFT_111204
KEY:TRIREDRAFT_111205	TRIREDRAFT_111205
KEY:TRIREDRAFT_111216	TRIREDRAFT_111216
KEY:TRIREDRAFT_111222	TRIREDRAFT_111222
KEY:TRIREDRAFT_111226	TRIREDRAFT_111226
KEY:TRIREDRAFT_111236	TRIREDRAFT_111236
KEY:TRIREDRAFT_111237	TRIREDRAFT_111237
KEY:TRIREDRAFT_111239	TRIREDRAFT_111239
KEY:TRIREDRAFT_111245	TRIREDRAFT_111245
KEY:TRIREDRAFT_111250	TRIREDRAFT_111250
KEY:TRIREDRAFT_111251	TRIREDRAFT_111251
KEY:TRIREDRAFT_111252	TRIREDRAFT_111252
KEY:TRIREDRAFT_111253	TRIREDRAFT_111253
KEY:TRIREDRAFT_111272	TRIREDRAFT_111272
KEY:TRIREDRAFT_111289	TRIREDRAFT_111289
KEY:TRIREDRAFT_111304	TRIREDRAFT_111304
KEY:TRIREDRAFT_111306	TRIREDRAFT_111306
KEY:TRIREDRAFT_111307	TRIREDRAFT_111307
KEY:TRIREDRAFT_111318	TRIREDRAFT_111318
KEY:TRIREDRAFT_111326	TRIREDRAFT_111326
KEY:TRIREDRAFT_111332	TRIREDRAFT_111332
KEY:TRIREDRAFT_111341	TRIREDRAFT_111341
KEY:TRIREDRAFT_111345	TRIREDRAFT_111345
KEY:TRIREDRAFT_111351	TRIREDRAFT_111351
KEY:TRIREDRAFT_111357	TRIREDRAFT_111357
KEY:TRIREDRAFT_111361	TRIREDRAFT_111361
KEY:TRIREDRAFT_111362	TRIREDRAFT_111362
KEY:TRIREDRAFT_111372	TRIREDRAFT_111372
KEY:TRIREDRAFT_111373	TRIREDRAFT_111373
KEY:TRIREDRAFT_111374	TRIREDRAFT_111374
KEY:TRIREDRAFT_111382	TRIREDRAFT_111382
KEY:TRIREDRAFT_111393	TRIREDRAFT_111393
KEY:TRIREDRAFT_111395	TRIREDRAFT_111395
KEY:TRIREDRAFT_111403	TRIREDRAFT_111403
KEY:TRIREDRAFT_111405	TRIREDRAFT_111405
KEY:TRIREDRAFT_111408	TRIREDRAFT_111408
KEY:TRIREDRAFT_111417	TRIREDRAFT_111417
KEY:TRIREDRAFT_111418	TRIREDRAFT_111418
KEY:TRIREDRAFT_111426	TRIREDRAFT_111426
KEY:TRIREDRAFT_111429	TRIREDRAFT_111429
KEY:TRIREDRAFT_111439	TRIREDRAFT_111439
KEY:TRIREDRAFT_111440	TRIREDRAFT_111440
KEY:TRIREDRAFT_111442	TRIREDRAFT_111442
KEY:TRIREDRAFT_111443	TRIREDRAFT_111443
KEY:TRIREDRAFT_111444	TRIREDRAFT_111444
KEY:TRIREDRAFT_111446	TRIREDRAFT_111446
KEY:TRIREDRAFT_111447	TRIREDRAFT_111447
KEY:TRIREDRAFT_111449	TRIREDRAFT_111449
KEY:TRIREDRAFT_111450	TRIREDRAFT_111450
KEY:TRIREDRAFT_111451	TRIREDRAFT_111451
KEY:TRIREDRAFT_111465	TRIREDRAFT_111465
KEY:TRIREDRAFT_111466	TRIREDRAFT_111466
KEY:TRIREDRAFT_111468	TRIREDRAFT_111468
KEY:TRIREDRAFT_111476	TRIREDRAFT_111476
KEY:TRIREDRAFT_111494	TRIREDRAFT_111494
KEY:TRIREDRAFT_111495	TRIREDRAFT_111495
KEY:TRIREDRAFT_111499	TRIREDRAFT_111499
KEY:TRIREDRAFT_111502	TRIREDRAFT_111502
KEY:TRIREDRAFT_111514	TRIREDRAFT_111514
KEY:TRIREDRAFT_111515	TRIREDRAFT_111515
KEY:TRIREDRAFT_111516	TRIREDRAFT_111516
KEY:TRIREDRAFT_111517	TRIREDRAFT_111517
KEY:TRIREDRAFT_111523	TRIREDRAFT_111523
KEY:TRIREDRAFT_111527	TRIREDRAFT_111527
KEY:TRIREDRAFT_111536	TRIREDRAFT_111536
KEY:TRIREDRAFT_111537	TRIREDRAFT_111537
KEY:TRIREDRAFT_111538	TRIREDRAFT_111538
KEY:TRIREDRAFT_111541	TRIREDRAFT_111541
KEY:TRIREDRAFT_111552	TRIREDRAFT_111552
KEY:TRIREDRAFT_111561	TRIREDRAFT_111561
KEY:TRIREDRAFT_111564	TRIREDRAFT_111564
KEY:TRIREDRAFT_111566	TRIREDRAFT_111566
KEY:TRIREDRAFT_111567	TRIREDRAFT_111567
KEY:TRIREDRAFT_111569	TRIREDRAFT_111569
KEY:TRIREDRAFT_111570	TRIREDRAFT_111570
KEY:TRIREDRAFT_111575	TRIREDRAFT_111575
KEY:TRIREDRAFT_111579	TRIREDRAFT_111579
KEY:TRIREDRAFT_111584	TRIREDRAFT_111584
KEY:TRIREDRAFT_111588	TRIREDRAFT_111588
KEY:TRIREDRAFT_111591	TRIREDRAFT_111591
KEY:TRIREDRAFT_111593	TRIREDRAFT_111593
KEY:TRIREDRAFT_111600	TRIREDRAFT_111600
KEY:TRIREDRAFT_111604	TRIREDRAFT_111604
KEY:TRIREDRAFT_111610	TRIREDRAFT_111610
KEY:TRIREDRAFT_111632	TRIREDRAFT_111632
KEY:TRIREDRAFT_111638	TRIREDRAFT_111638
KEY:TRIREDRAFT_111644	TRIREDRAFT_111644
KEY:TRIREDRAFT_111645	TRIREDRAFT_111645
KEY:TRIREDRAFT_111663	TRIREDRAFT_111663
KEY:TRIREDRAFT_111672	TRIREDRAFT_111672
KEY:TRIREDRAFT_111674	TRIREDRAFT_111674
KEY:TRIREDRAFT_111680	TRIREDRAFT_111680
KEY:TRIREDRAFT_111681	TRIREDRAFT_111681
KEY:TRIREDRAFT_111682	TRIREDRAFT_111682
KEY:TRIREDRAFT_111689	TRIREDRAFT_111689
KEY:TRIREDRAFT_111694	TRIREDRAFT_111694
KEY:TRIREDRAFT_111713	TRIREDRAFT_111713
KEY:TRIREDRAFT_111716	TRIREDRAFT_111716
KEY:TRIREDRAFT_111717	TRIREDRAFT_111717
KEY:TRIREDRAFT_111724	TRIREDRAFT_111724
KEY:TRIREDRAFT_111729	TRIREDRAFT_111729
KEY:TRIREDRAFT_111730	TRIREDRAFT_111730
KEY:TRIREDRAFT_111731	TRIREDRAFT_111731
KEY:TRIREDRAFT_111733	TRIREDRAFT_111733
KEY:TRIREDRAFT_111735	TRIREDRAFT_111735
KEY:TRIREDRAFT_111736	TRIREDRAFT_111736
KEY:TRIREDRAFT_111739	TRIREDRAFT_111739
KEY:TRIREDRAFT_111742	TRIREDRAFT_111742
KEY:TRIREDRAFT_111750	TRIREDRAFT_111750
KEY:TRIREDRAFT_111754	TRIREDRAFT_111754
KEY:TRIREDRAFT_111755	TRIREDRAFT_111755
KEY:TRIREDRAFT_111758	TRIREDRAFT_111758
KEY:TRIREDRAFT_111762	TRIREDRAFT_111762
KEY:TRIREDRAFT_111764	TRIREDRAFT_111764
KEY:TRIREDRAFT_111774	TRIREDRAFT_111774
KEY:TRIREDRAFT_111776	TRIREDRAFT_111776
KEY:TRIREDRAFT_111778	TRIREDRAFT_111778
KEY:TRIREDRAFT_111783	TRIREDRAFT_111783
KEY:TRIREDRAFT_111785	TRIREDRAFT_111785
KEY:TRIREDRAFT_111787	TRIREDRAFT_111787
KEY:TRIREDRAFT_111788	TRIREDRAFT_111788
KEY:TRIREDRAFT_111799	TRIREDRAFT_111799
KEY:TRIREDRAFT_111803	TRIREDRAFT_111803
KEY:TRIREDRAFT_111807	TRIREDRAFT_111807
KEY:TRIREDRAFT_111808	TRIREDRAFT_111808
KEY:TRIREDRAFT_111811	TRIREDRAFT_111811
KEY:TRIREDRAFT_111818	TRIREDRAFT_111818
KEY:TRIREDRAFT_111827	TRIREDRAFT_111827
KEY:TRIREDRAFT_111832	TRIREDRAFT_111832
KEY:TRIREDRAFT_111833	TRIREDRAFT_111833
KEY:TRIREDRAFT_111837	TRIREDRAFT_111837
KEY:TRIREDRAFT_111838	TRIREDRAFT_111838
KEY:TRIREDRAFT_111849	TRIREDRAFT_111849
KEY:TRIREDRAFT_111858	TRIREDRAFT_111858
KEY:TRIREDRAFT_111861	TRIREDRAFT_111861
KEY:TRIREDRAFT_111863	TRIREDRAFT_111863
KEY:TRIREDRAFT_111865	TRIREDRAFT_111865
KEY:TRIREDRAFT_111873	TRIREDRAFT_111873
KEY:TRIREDRAFT_111874	TRIREDRAFT_111874
KEY:TRIREDRAFT_111875	TRIREDRAFT_111875
KEY:TRIREDRAFT_111881	TRIREDRAFT_111881
KEY:TRIREDRAFT_111884	TRIREDRAFT_111884
KEY:TRIREDRAFT_111887	TRIREDRAFT_111887
KEY:TRIREDRAFT_111888	TRIREDRAFT_111888
KEY:TRIREDRAFT_111890	TRIREDRAFT_111890
KEY:TRIREDRAFT_111891	TRIREDRAFT_111891
KEY:TRIREDRAFT_111893	TRIREDRAFT_111893
KEY:TRIREDRAFT_111897	TRIREDRAFT_111897
KEY:TRIREDRAFT_111901	TRIREDRAFT_111901
KEY:TRIREDRAFT_111904	TRIREDRAFT_111904
KEY:TRIREDRAFT_111912	TRIREDRAFT_111912
KEY:TRIREDRAFT_111915	TRIREDRAFT_111915
KEY:TRIREDRAFT_111922	TRIREDRAFT_111922
KEY:TRIREDRAFT_111923	TRIREDRAFT_111923
KEY:TRIREDRAFT_111927	TRIREDRAFT_111927
KEY:TRIREDRAFT_111932	TRIREDRAFT_111932
KEY:TRIREDRAFT_111937	TRIREDRAFT_111937
KEY:TRIREDRAFT_111948	TRIREDRAFT_111948
KEY:TRIREDRAFT_111951	TRIREDRAFT_111951
KEY:TRIREDRAFT_111953	TRIREDRAFT_111953
KEY:TRIREDRAFT_111955	TRIREDRAFT_111955
KEY:TRIREDRAFT_111956	TRIREDRAFT_111956
KEY:TRIREDRAFT_111957	TRIREDRAFT_111957
KEY:TRIREDRAFT_111958	TRIREDRAFT_111958
KEY:TRIREDRAFT_111966	TRIREDRAFT_111966
KEY:TRIREDRAFT_111968	TRIREDRAFT_111968
KEY:TRIREDRAFT_111981	TRIREDRAFT_111981
KEY:TRIREDRAFT_111990	TRIREDRAFT_111990
KEY:TRIREDRAFT_111991	TRIREDRAFT_111991
KEY:TRIREDRAFT_111994	TRIREDRAFT_111994
KEY:TRIREDRAFT_112001	TRIREDRAFT_112001
KEY:TRIREDRAFT_112002	TRIREDRAFT_112002
KEY:TRIREDRAFT_112014	TRIREDRAFT_112014
KEY:TRIREDRAFT_112018	TRIREDRAFT_112018
KEY:TRIREDRAFT_112019	TRIREDRAFT_112019
KEY:TRIREDRAFT_112022	TRIREDRAFT_112022
KEY:TRIREDRAFT_112028	TRIREDRAFT_112028
KEY:TRIREDRAFT_112030	TRIREDRAFT_112030
KEY:TRIREDRAFT_112031	TRIREDRAFT_112031
KEY:TRIREDRAFT_112034	TRIREDRAFT_112034
KEY:TRIREDRAFT_112036	TRIREDRAFT_112036
KEY:TRIREDRAFT_112037	TRIREDRAFT_112037
KEY:TRIREDRAFT_112040	TRIREDRAFT_112040
KEY:TRIREDRAFT_112049	TRIREDRAFT_112049
KEY:TRIREDRAFT_112052	TRIREDRAFT_112052
KEY:TRIREDRAFT_112055	TRIREDRAFT_112055
KEY:TRIREDRAFT_112064	TRIREDRAFT_112064
KEY:TRIREDRAFT_112068	TRIREDRAFT_112068
KEY:TRIREDRAFT_112080	TRIREDRAFT_112080
KEY:TRIREDRAFT_112081	TRIREDRAFT_112081
KEY:TRIREDRAFT_112083	TRIREDRAFT_112083
KEY:TRIREDRAFT_112085	TRIREDRAFT_112085
KEY:TRIREDRAFT_112086	TRIREDRAFT_112086
KEY:TRIREDRAFT_112094	TRIREDRAFT_112094
KEY:TRIREDRAFT_112103	TRIREDRAFT_112103
KEY:TRIREDRAFT_112104	TRIREDRAFT_112104
KEY:TRIREDRAFT_112105	TRIREDRAFT_112105
KEY:TRIREDRAFT_112112	TRIREDRAFT_112112
KEY:TRIREDRAFT_112113	TRIREDRAFT_112113
KEY:TRIREDRAFT_112114	TRIREDRAFT_112114
KEY:TRIREDRAFT_112115	TRIREDRAFT_112115
KEY:TRIREDRAFT_112122	TRIREDRAFT_112122
KEY:TRIREDRAFT_112124	TRIREDRAFT_112124
KEY:TRIREDRAFT_112125	TRIREDRAFT_112125
KEY:TRIREDRAFT_112126	TRIREDRAFT_112126
KEY:TRIREDRAFT_112128	TRIREDRAFT_112128
KEY:TRIREDRAFT_112129	TRIREDRAFT_112129
KEY:TRIREDRAFT_112131	TRIREDRAFT_112131
KEY:TRIREDRAFT_112133	TRIREDRAFT_112133
KEY:TRIREDRAFT_112134	TRIREDRAFT_112134
KEY:TRIREDRAFT_112140	TRIREDRAFT_112140
KEY:TRIREDRAFT_112146	TRIREDRAFT_112146
KEY:TRIREDRAFT_112147	TRIREDRAFT_112147
KEY:TRIREDRAFT_112163	TRIREDRAFT_112163
KEY:TRIREDRAFT_112180	TRIREDRAFT_112180
KEY:TRIREDRAFT_112190	TRIREDRAFT_112190
KEY:TRIREDRAFT_112193	TRIREDRAFT_112193
KEY:TRIREDRAFT_112201	TRIREDRAFT_112201
KEY:TRIREDRAFT_112202	TRIREDRAFT_112202
KEY:TRIREDRAFT_112211	TRIREDRAFT_112211
KEY:TRIREDRAFT_112212	TRIREDRAFT_112212
KEY:TRIREDRAFT_112215	TRIREDRAFT_112215
KEY:TRIREDRAFT_112222	TRIREDRAFT_112222
KEY:TRIREDRAFT_112230	TRIREDRAFT_112230
KEY:TRIREDRAFT_112231	TRIREDRAFT_112231
KEY:TRIREDRAFT_112232	TRIREDRAFT_112232
KEY:TRIREDRAFT_112233	TRIREDRAFT_112233
KEY:TRIREDRAFT_112237	TRIREDRAFT_112237
KEY:TRIREDRAFT_112238	TRIREDRAFT_112238
KEY:TRIREDRAFT_112239	TRIREDRAFT_112239
KEY:TRIREDRAFT_112247	TRIREDRAFT_112247
KEY:TRIREDRAFT_112255	TRIREDRAFT_112255
KEY:TRIREDRAFT_112258	TRIREDRAFT_112258
KEY:TRIREDRAFT_112267	TRIREDRAFT_112267
KEY:TRIREDRAFT_112271	TRIREDRAFT_112271
KEY:TRIREDRAFT_112274	TRIREDRAFT_112274
KEY:TRIREDRAFT_112275	TRIREDRAFT_112275
KEY:TRIREDRAFT_112276	TRIREDRAFT_112276
KEY:TRIREDRAFT_112277	TRIREDRAFT_112277
KEY:TRIREDRAFT_112281	TRIREDRAFT_112281
KEY:TRIREDRAFT_112283	TRIREDRAFT_112283
KEY:TRIREDRAFT_112285	TRIREDRAFT_112285
KEY:TRIREDRAFT_112286	TRIREDRAFT_112286
KEY:TRIREDRAFT_112288	TRIREDRAFT_112288
KEY:TRIREDRAFT_112292	TRIREDRAFT_112292
KEY:TRIREDRAFT_112319	TRIREDRAFT_112319
KEY:TRIREDRAFT_112325	TRIREDRAFT_112325
KEY:TRIREDRAFT_112328	TRIREDRAFT_112328
KEY:TRIREDRAFT_112330	TRIREDRAFT_112330
KEY:TRIREDRAFT_112338	TRIREDRAFT_112338
KEY:TRIREDRAFT_112342	TRIREDRAFT_112342
KEY:TRIREDRAFT_112346	TRIREDRAFT_112346
KEY:TRIREDRAFT_112366	TRIREDRAFT_112366
KEY:TRIREDRAFT_112369	TRIREDRAFT_112369
KEY:TRIREDRAFT_112370	TRIREDRAFT_112370
KEY:TRIREDRAFT_112371	TRIREDRAFT_112371
KEY:TRIREDRAFT_112372	TRIREDRAFT_112372
KEY:TRIREDRAFT_112377	TRIREDRAFT_112377
KEY:TRIREDRAFT_112380	TRIREDRAFT_112380
KEY:TRIREDRAFT_112384	TRIREDRAFT_112384
KEY:TRIREDRAFT_112386	TRIREDRAFT_112386
KEY:TRIREDRAFT_112387	TRIREDRAFT_112387
KEY:TRIREDRAFT_112390	TRIREDRAFT_112390
KEY:TRIREDRAFT_112392	TRIREDRAFT_112392
KEY:TRIREDRAFT_112396	TRIREDRAFT_112396
KEY:TRIREDRAFT_112398	TRIREDRAFT_112398
KEY:TRIREDRAFT_112399	TRIREDRAFT_112399
KEY:TRIREDRAFT_112400	TRIREDRAFT_112400
KEY:TRIREDRAFT_112401	TRIREDRAFT_112401
KEY:TRIREDRAFT_112413	TRIREDRAFT_112413
KEY:TRIREDRAFT_112427	TRIREDRAFT_112427
KEY:TRIREDRAFT_112439	TRIREDRAFT_112439
KEY:TRIREDRAFT_112440	TRIREDRAFT_112440
KEY:TRIREDRAFT_112441	TRIREDRAFT_112441
KEY:TRIREDRAFT_112458	TRIREDRAFT_112458
KEY:TRIREDRAFT_112459	TRIREDRAFT_112459
KEY:TRIREDRAFT_112460	TRIREDRAFT_112460
KEY:TRIREDRAFT_112463	TRIREDRAFT_112463
KEY:TRIREDRAFT_112470	TRIREDRAFT_112470
KEY:TRIREDRAFT_112472	TRIREDRAFT_112472
KEY:TRIREDRAFT_112475	TRIREDRAFT_112475
KEY:TRIREDRAFT_112477	TRIREDRAFT_112477
KEY:TRIREDRAFT_112478	TRIREDRAFT_112478
KEY:TRIREDRAFT_112482	TRIREDRAFT_112482
KEY:TRIREDRAFT_112490	TRIREDRAFT_112490
KEY:TRIREDRAFT_112491	TRIREDRAFT_112491
KEY:TRIREDRAFT_112493	TRIREDRAFT_112493
KEY:TRIREDRAFT_112494	TRIREDRAFT_112494
KEY:TRIREDRAFT_112496	TRIREDRAFT_112496
KEY:TRIREDRAFT_112499	TRIREDRAFT_112499
KEY:TRIREDRAFT_112502	TRIREDRAFT_112502
KEY:TRIREDRAFT_112507	TRIREDRAFT_112507
KEY:TRIREDRAFT_112508	TRIREDRAFT_112508
KEY:TRIREDRAFT_112514	TRIREDRAFT_112514
KEY:TRIREDRAFT_112516	TRIREDRAFT_112516
KEY:TRIREDRAFT_112518	TRIREDRAFT_112518
KEY:TRIREDRAFT_112519	TRIREDRAFT_112519
KEY:TRIREDRAFT_112520	TRIREDRAFT_112520
KEY:TRIREDRAFT_112521	TRIREDRAFT_112521
KEY:TRIREDRAFT_112523	TRIREDRAFT_112523
KEY:TRIREDRAFT_112524	TRIREDRAFT_112524
KEY:TRIREDRAFT_112525	TRIREDRAFT_112525
KEY:TRIREDRAFT_112532	TRIREDRAFT_112532
KEY:TRIREDRAFT_112535	TRIREDRAFT_112535
KEY:TRIREDRAFT_112536	TRIREDRAFT_112536
KEY:TRIREDRAFT_112538	TRIREDRAFT_112538
KEY:TRIREDRAFT_112539	TRIREDRAFT_112539
KEY:TRIREDRAFT_112540	TRIREDRAFT_112540
KEY:TRIREDRAFT_112551	TRIREDRAFT_112551
KEY:TRIREDRAFT_112554	TRIREDRAFT_112554
KEY:TRIREDRAFT_112556	TRIREDRAFT_112556
KEY:TRIREDRAFT_112558	TRIREDRAFT_112558
KEY:TRIREDRAFT_112559	TRIREDRAFT_112559
KEY:TRIREDRAFT_112560	TRIREDRAFT_112560
KEY:TRIREDRAFT_112563	TRIREDRAFT_112563
KEY:TRIREDRAFT_112564	TRIREDRAFT_112564
KEY:TRIREDRAFT_112567	TRIREDRAFT_112567
KEY:TRIREDRAFT_112568	TRIREDRAFT_112568
KEY:TRIREDRAFT_112578	TRIREDRAFT_112578
KEY:TRIREDRAFT_112580	TRIREDRAFT_112580
KEY:TRIREDRAFT_112590	TRIREDRAFT_112590
KEY:TRIREDRAFT_112596	TRIREDRAFT_112596
KEY:TRIREDRAFT_112601	TRIREDRAFT_112601
KEY:TRIREDRAFT_112602	TRIREDRAFT_112602
KEY:TRIREDRAFT_112603	TRIREDRAFT_112603
KEY:TRIREDRAFT_112604	TRIREDRAFT_112604
KEY:TRIREDRAFT_112605	TRIREDRAFT_112605
KEY:TRIREDRAFT_112609	TRIREDRAFT_112609
KEY:TRIREDRAFT_112613	TRIREDRAFT_112613
KEY:TRIREDRAFT_112629	TRIREDRAFT_112629
KEY:TRIREDRAFT_112630	TRIREDRAFT_112630
KEY:TRIREDRAFT_112631	TRIREDRAFT_112631
KEY:TRIREDRAFT_112633	TRIREDRAFT_112633
KEY:TRIREDRAFT_112638	TRIREDRAFT_112638
KEY:TRIREDRAFT_112640	TRIREDRAFT_112640
KEY:TRIREDRAFT_112643	TRIREDRAFT_112643
KEY:TRIREDRAFT_112649	TRIREDRAFT_112649
KEY:TRIREDRAFT_112651	TRIREDRAFT_112651
KEY:TRIREDRAFT_112656	TRIREDRAFT_112656
KEY:TRIREDRAFT_112660	TRIREDRAFT_112660
KEY:TRIREDRAFT_112665	TRIREDRAFT_112665
KEY:TRIREDRAFT_112669	TRIREDRAFT_112669
KEY:TRIREDRAFT_112674	TRIREDRAFT_112674
KEY:TRIREDRAFT_112675	TRIREDRAFT_112675
KEY:TRIREDRAFT_112676	TRIREDRAFT_112676
KEY:TRIREDRAFT_112677	TRIREDRAFT_112677
KEY:TRIREDRAFT_112678	TRIREDRAFT_112678
KEY:TRIREDRAFT_112679	TRIREDRAFT_112679
KEY:TRIREDRAFT_112680	TRIREDRAFT_112680
KEY:TRIREDRAFT_112681	TRIREDRAFT_112681
KEY:TRIREDRAFT_112682	TRIREDRAFT_112682
KEY:TRIREDRAFT_112683	TRIREDRAFT_112683
KEY:TRIREDRAFT_112685	TRIREDRAFT_112685
KEY:TRIREDRAFT_112687	TRIREDRAFT_112687
